File,Chunk_Index,Transcription
SandalWoodNewsStories_33.mp3,15,ಯಹ್ ಎಲ್ಲೆ ಈ ಅವುದರೈಮಲಿಯ ವಸ್ತ್ ಹೋರುಮೆಲೆ ಸೆಹೆಂಡಿ ವಸ್ತು ಕನಕ್ಷಧಿಸುವಾದು
SandalWoodNewsStories_33.mp3,16,ಹಡಿೆ ಯು ಮೂರು ಮರದುನಿಯವು ನಸಿಲ ನೋಡದನೆ ಎಲ್ಲಾಮರ ನೇರಬ ಹುದೆ
SandalWoodNewsStories_33.mp3,17,ಯಾ ಒರು ಈ ಮರ್ಕಿ ನೆರಳುಗಣಲ್ಲ ನೌಸಹಡಿಂದ
SandalWoodNewsStories_33.mp3,18,ಅವಾ ಈಮರಲ್ ನೆರ್ಹೊಳಲು ಅಗಾಯೇ ಯುಸುತುಗಳಲ್ವಿನವನಗಳೂ ರೂದಾ ಶಿಲ್3ೂಲ್ಮಲಹುಗಲ್ ಅಆದಾ್ನಾಹದನಅದ ಿವರಸ್ವಗ್ಳೇಹ್ ಅವಾದು ಏವರಿಗಳ ್ಡಿ ಜನರೊರದರೆ ಈ ಮಾದೆರು ಆರ ಸಾದಸ್ಮಳಹೊದರೆ ಆವಲಿಹೂ ಮಣೆಯುದು
SandalWoodNewsStories_33.mp3,19,ಆಳಮಾಣಿಸುಲ್ವ ಮೂಲ್ನ ಅಂಟೋವಲ ಹಿಟಳು ಮಾರ್ಸ್ ಹಂದಿರ್ಮಾದ
SandalWoodNewsStories_33.mp3,20,ಒಂದೇಜಾಲಿಮನ ಹೌರಿಯು ಒದೇಜಾಲತಿ ನೊಳ್ಲಿದ ಅಡವಾಂ್ಟಿ ಜಿ ಸ್ಸಮಯಿದ್ದೆ
SandalWoodNewsStories_33.mp3,21,ಅನ್ಯ ಏರ್ಗನ ಭಹಾತರ ದೆ ನೆರ್ವದೆ ಮರತ ದೆರ್ಗರ ಹಂಗನ್ಸುಲಒತ್ದಲೇ ಬೇರುವರೆ ಮಲದಿಂದ ಲೇರ್ವಿಲ ಆಟ್ವೊಂಡಯೇ ಸಿದ ಹಿದಿದ್ಯೆ
SandalWoodNewsStories_33.mp3,22,ಅರಬಳ ಜಾಯಿಯು ಜಾನಗುಳೂಲವಿ
SandalWoodNewsStories_33.mp3,23,ಇದ ಇಬನಾಗರ ಒದೇ ರೆಷ್ಣುಗಳೆ ರೈಷ್ೂನೂವಡ ಹೊಸ ಹೂಸ್ಮ
SandalWoodNewsStories_33.mp3,24,ಅದ ಯೂಮೇವು ಸಾದರಣವಿ ಸಾಂಟಲ್ ಬಳಗಾ ಮಾದಂದ ಯುಶ್ಯಕೇಸಲ ಹಾ್ನುವೂಲ
SandalWoodNewsStories_33.mp3,25,ಈ ಮರಗಳೇಶನುವ ಲಸ್ ನ ಆಮನ ವೀರುಗಳ ಸವನು ಮರಸ್ ಇಲ್ಸೆ ಆ ಯೋದ ನೆಂಟೋೊಡ ಅವ ಆಲಶ ಆ್ಯಾಂದ ಅಪಾದಲ್ಲಿರುವ ಅದುರು ಆಳಗಡಿದಲಿ ಬಹುಇವು ಹಿಮದು ಸ್ಾಂಳ ಹೂ ಸಹನ ಇ್ಲೆಯಲು ವಾರು ಸ್ವರ್ಡ ಾಸಭಾಗರೆದೆ
SandalWoodNewsStories_33.mp3,26,ಐದ ಯುನಿ ಒಲ್ಲು ಮೊಂದಃ್ಾಡಲ್ಮಾದಲ ಇನೂಬರದ ೈಮಳ್ಳು ಳಿಸುರ್ಸಿಟ್ಟಲ ಈ ನಲ್ವಿದಲ ಜಾವಾಯದು
SandalWoodNewsStories_33.mp3,27,ಈ ಜಾಲ್ವಹಣೆಯು ವಯಾ ಯ್ಾನ ಮೊಂದೋದೋಕ್ಷೆ ಎರಡೋಷಕೆಯಾಲಹೂ ಬಿಟ್ಟುದುಗೆ ನೂಡ್ ವರಂದ ಅಪ್ಮಿದೋಲ ಗೊಗಲಗಳೆದ ಆಕರಹುಡು
SandalWoodNewsStories_33.mp3,28,ಬಿಸ್ದೂನ್ನದ ಹಂಡು ಗಳಿಲಿಕದಲ್ದ ಾಹಳೊದೈನೋದಲೂ ಬಳಸ್ು ರಾಯದು ಬಳೆದುನುಿಹೋದು ವೆಳೆಸರುವೊಳ್ಳು ಯಾಯ ್ಯಂತದೇ ಅನ್ುವಾರ್ಣ ಡ್ಯಾಲಬ್ಲ ಬಿಶ್ ಮೊಂದೊ ಇನಾದ ಒಳ್ುಮಿನರಳರ್ನವಲೋ ಸಹ್ವ ರಯಟ್ರ ರೊಯು ಮಾ್ಟರ್ಡು ವೀಟೆಲ್ ನರ್ಣುದ ದೈಕೋಸತವಹೂ ಒದುಜೆಹಲಾಯಿ
SandalWoodNewsStories_33.mp3,29,ಒಂದಿಸ್ತು ಮರದ ಲಗವರೊಂಡನಾಗಿ ನೆರಳು ವೇರೆ ವಿವಹಿಳರು ವೇೆ ಹಸಈೆ ಸನ್ಗ್ ಹಂತ್ದಾಂ ಹುಳಿನರು ನಡ0ಸ್ ಮೂಟರು ಯವು ಗಜಹೋಹು ರಾಗಿಗಳಿಹೋದು ಜೋಲಗಳಿಹೋದು ಯಾಬ್ಗಳಬಳೆಹು ವಿಜಲೈರಾರದೇ ಸಾಂಡಿಲ್ಗಸೂಕಾನದ ರೈಲ್ಾನ್ಸ್ ಸಿನೆಂದ
SandalWoodNewsStories_33.mp3,30,ನಾಸ್ ಯಲ್ ಿ ಬೆಳಿ4ಲ ಬರಡ ದೊರಟಣತಅಣನತ
SandalWoodNewsStories_33.mp3,31,ಣಾವುಆಳಲ್ಲಿ ಮಳ ಮರಳು ಮಾಲ್ಲು ವಿಷದ ಹಂವಿಲ್ದ ರಗ ಎಂಪು ಹೊಂಡುಳಲೆ ಸಾರಗೂ ಹಸೆಿಂಬಲು ತರ್ಗಪ್ಬಣ್ಡೆದ್ರಾನಯವ
SandalWoodNewsStories_33.mp3,32,ಗೆ ವಿಜಾಪ ಸಳದ ಕಪ್ಮನಡಿ ಗಪ್ಮಣಂಣಿದ್ಾಮರವಾಗಿ ಹೊಸೆಬಹುದು ಗಫ್ ಮುಣ್ನುಂಲೋಸೈ್ಡು ಮಾಯನಿದ ಯಲಾಲ ಒಡ ಲೇರಾದೇ ಸಾಂಡಲ ಲ್ಬಿ ಕಪ್ಮನ್ಡಲ್ಲಿ ಮಾಳಹಲೇ ಇರಿದ
SandalWoodNewsStories_33.mp3,33,ಇಮಾನ ಕ್ಲೈದ್ಜಯಾಲಿದ ಸ್ವಲ್ಪಂಟದೆಯಾಥಸ ನ ಲೆಯಲ್ಲ
SandalWoodNewsStories_33.mp3,34,ಊರ್ ಹಂಡವೇ ಗ್ರಾಸ್ಥಲ್
SandalWoodNewsStories_33.mp3,35,ಯಿಗ್ರಾಷ್ಟುಮೆಯನಅರ್ದೆ ಈ ಮೊಂದು ಮರದು ಬೇರೆ ಇರುಗಲ ಅವೇರು ಗಾಳೆ ಎೆ ಸ್ಪುಸ
SandalWoodNewsStories_33.mp3,36,ಗಾಳಿಗೆ ಸೋಹ ಕಿನಾಹದೆ ಅಭ್ೇರನಗಳಗೊಳಣ್ೆ ನಿಲ್ದಗಣ
SandalWoodNewsStories_33.mp3,37,ಹುಂದಿಗ್ ಅವಾಗಿದು ರ್ುವ ಹುಂಟಿನಲ್ ಅರು ಗೆಯನ್ ಮಾಟರಲು
SandalWoodNewsStories_33.mp3,38,ಕಪ್ಮನಲಾರನಾ ಗಳ್ಿಲೆ ್ರಾಸ್ ಬಲ್ದ ಸ್ಲನೆ ಒಂದು ಬಯಿಗೋಾದ ಡಿಸಿದರಲ್ ಆಬರಡ್ ಮಂಡ ಆಹಣ್ಣನ ಗ್ರಯಾಣ್ ನುಮುರ್ಸ್ತ
SandalWoodNewsStories_33.mp3,39,ತಹಾಯ ಲಸು ಇರಿಯೇಷಗು ವಿಗಲ್ಲ ಲಾನಿಷ್ ನಾಗಾದ ಉವಸಿಥಿ ಬರ್ಯಾಂ ವಾಗ ಎಂಟ್ರಾದು ಸ್ ಗರಲ್ಲ
SandalWoodNewsStories_33.mp3,40,ಇದೊದೆ ಇಂದ್ರವಲ್ಗೇಯೆ
SandalWoodNewsStories_33.mp3,41,ಅಂ
SandalWoodNewsStories_33.mp3,42,ನೆಸ್ಸು ತೊ ಈ ಮಹಲೈಲಮ್ಮ ಐಗಳಲಯ ದು ನಮ್ನಲೈದ ಇಲೆ ದುನೈಡ ಮಲ್ಯರಾಯೆ ಈ ಲೇವಲೇ ಐು ಹಿಟ್ುದೈಹಿಳಟಲಿಡಿಲ್ಲ ಅಲ್ಲಿದಿವು ಒಂದೊದ್ವೇಡಿಸಿಸಿನ
SandalWoodNewsStories_33.mp3,43,ಅವರೊಂಹು ನರೀಪಿಂಗ ಲ ಈ ನದಾಡಿಹುನಬಹುಗಿದು ು
SandalWoodNewsStories_33.mp3,44,ಆ ಮುಂಡ್ದೆ ಮಾವುಗಧಾಹುನ ವದೂ ಸಿವೆ
SandalWoodNewsStories_33.mp3,45,ಆವಯಾಲದೇ ಹಮ್ಮೆಳ್ಳಿನ ಢೈಹು ತವಲೆನಾಣು ವಿಮ್ಲ ಹಾ ಹಿಹಮ್ಮೆಡಾಲದ ಒಂೈಗಾ ನಿಮನ ಸಹಸುವೂ ಅನ್ನಲಹೋ ಸೂಲ್ಗೊಳದುಲ
SandalWoodNewsStories_33.mp3,46,ಅಲ ಅವಯಲಯ ಯಾಹ ಲ ನ್ಯಾಂಮಿಸುಮೆನ ನೆಗಎಳಿಸನ್ಲ ಸರ ರ್ನರ್ವಿಲಹೆಯೇ ವಿ ಯಾದೇ ಮರಗಳಲರೂು ವ ವೇ ಸ0ಲ ಇಜಲ್ಲ ನಾಂಡಸಾಯು
SandalWoodNewsStories_33.mp3,47,ಧನಿದೆ ಯಾಗಿ ರಾಮರ ಸತಧಿಯನಲ್ಲಿ ಲಾಸಾರ ಬಟ್ಳ ಸಾಣಿಸದು ಲಾಸದ
SandalWoodNewsStories_33.mp3,48,ಅವು ಆ ಮನರು ಸದ್ವಇಲ್ ಒೋದಿನಂದೆ ನಿಮೆಳಿನ್ ಸುಸಿಮೈಲಯದ ಸಾಳ
SandalWoodNewsStories_33.mp3,49,ದಾದ್ಯ ಅದಹೆ ಸಾಂಣ್ಳೆಯನ್ಹುಲಾಧಕದ ಮಾಹುಣಗಳೂ ಅದುಂಕ್ ಯೆ ಸಗ್ಲೆನ್ಮಾಣಕ ವ್ಯಾಯೂಬ್ನ್ಜ್ ನ
SandalWoodNewsStories_33.mp3,50,ಅಂದು ಮೊಲೆ ಗಮವು
SandalWoodNewsStories_33.mp3,51,ಇಲ್ಲಿ ಯವಿಗಯೋಜ್ಜ ಆವುಶಯ ಇಯಾ ದಿಮೆಂಟು ಉದ್ದಯ ಸೂಗರ ಮಾಯನ್ನು ಸಂಭವಿಸುತ್ತಾ್ಗಳು ಅಸ್ತು ಒಳದಳೆ ಈ ೊಂದು ಏಲರ್ಮಾಲಕು ಸಿಗ್ರಸಿದರೋ ಆ ಮಧಿವೆ ಐದೋಶಲೂಮಿ ವಳಯನುಗಳನ್ನಡದ್ದ
SandalWoodNewsStories_33.mp3,52,ಅದಲು ಒನಲ ಗಂಟುದಿರ ವ್ಯಾಲ್ಯ್ಯು ಜಾಯಾಗಳ ಎರ್ಲಯಳಲ್ಗೆ ಶ್ಾಲಹು ನ್ೀೂರಲ ವಎವು ಆಾಹೆಲ್ಳುಲತದಾ ರತು
SandalWoodNewsStories_33.mp3,53,ಅಕಲ್ನ ಡೊಸುಯ ಅಂಹಿವೋ ಲೈಗ್ಯೇ್ರುದು
SandalWoodNewsStories_33.mp3,54,ಅ್ನೇ ದೂಡ ಇಬ್ಪಾತ್ದಉಶ ಯುತಾಕರದೆಯಾದ ಅಣ್ಣು ಮಿಳ್ವೂ ಸ್ಲ್ವಾ ಈ ಯಾರ್ಸ್ ವರೀಟಿಗಳುವ ್ದೋಲ ವಾಯಿಯಳಿ ವಾಗತ್ವು ದರೇಂಟಿ ಅಂಥವಿನ ಸಲಕ್ ಮಟ್ಟೊನಣಾ ಕೊಂಡ ದಳಿ ು
SandalWoodNewsStories_33.mp3,55,ಎಲ್ಲಾಲಯ
SandalWoodNewsStories_33.mp3,56,ನೀವೂು ಯಾದ ಫಾರ್ಸ್ವೀ ಸಾಸ್ ನಿಗಳ್ಹಳಿಕೊಹಲೋದೆ ಇಂಬನ್ ವಳೆಯ ಮಲನೆಗಳಸಲ್ಲೋಗಲೋದೆ ಇಂಬನ್ ಮೊನಹ ಸಾಯಣ್ಲ್ ಜತೆಯಾದಲ ಅಹು ಜಾಸಿ ನಾಳಿಸುವುಅಯ ಅದಹು ರೈವೈಯಶೋಳೆೊ ಉಂ್ಡು ಇದುದು ತೆವರಿಂವರಣನಲ್ ಹುಣ್ವಾ ಎಡೋೊಲಯ್ಲ ಆಳೆ ಕಾಮಡೆಹಲ್ಲ
SandalWoodNewsStories_33.mp3,57,ನಿಮ ಅಂ್ಣಿಲ್ಿಳಾಸಿಯನಲ್ಲೆ ಇಸಿಮ್ಮ ಸೂಗಣೈಜೋದ ಒಲಿಗವಲ್ಡೆಯಾಗುದ ಡ್ಯಾಯಇದ ಅಲೆರಾದೆ ಈ ಮನ ಹೊಡ್ಣಾದಸ್ದೆಯನ್ಲದೆ ಅತ್ಯಜಿಕುಂ ಮಾಯಾದ ಹಿದಿುಕು
SandalWoodNewsStories_33.mp3,58,ಓರೆ್
SandalWoodNewsStories_33.mp3,59,ು ನೆರಲಳೂ ಹೊಂುಯಲ್
SandalWoodNewsStories_33.mp3,60,ತೊಲೆಯ ದಾರ ಹೂದ್ರಾಸದ ಯುಟ್ ಸೊಂ ಗಲ್ಯಲ್ ಹೂ ಬಳನೆಗಳಿದೆಲಾಲ್ಲ
SandalWoodNewsStories_33.mp3,61,ಸೊದೆಯ ಬಇವು ವೀಲಾಸ್ದುವೇಳಗ ಇತಿ ಹೇಳೆಗ್ಮ ನಣಟಹನೊದ ನ್ಯೂಯಾರಕಯೇಳವೆ ಇಲ್ಳದು ಲೋಸದಾನಸಥೆಯಳು ಇನೈದ ೀಳು ದೇಹಬುದೆ ನಾರಾದ ನೆರಳಾದೆ ನಯಾಂಡಿಹೆ ವಿಸ್ಲುವೆ ಹೂ ನೆರ್ ಹೊಡದಯಾದೆ ದೋಗಜಕೊಳ್ಲ ನೀಮೊಂಿಲಾ ಯ್ರ ಅರ್ಸ್ಯ ಎನಡದ ವೇಳೆಲರೋಗಿನಲ ನರದ ಹಡೂ ನುಜಾಂಳು ವಳಿಯ ಅ ಗೊರ್ದನೇ ಎೆಗ್ಗೆಗಳೇದ್ನಲ್ಕೊಂಗಿಲ್ಲ ರಾಮಿಗಳಿದೆ ಅಳಿಹಿದ ಮಲೆನಾದಿ ಮುಲ್ಗಳಹೂಳಿದೆ ಇಳಲ್ ಅಮೇ ಹೆಳೆ ಡೊಮ್ೆ ಮುಲ್ಲ ಇನಾಲದೆ ಅಗೇ ಇನ್ನ ವಳಿನೀರಿನದ ಒಳಹುಹುವುದೆ ವಿಮೇಲ್ ಗಳಿದಿಂದ ಅವರೇ ಕಂಡಾಯನ್ಲದೆ ಆ ಹುಡ್ು ವಿನಿಹೋದಿಹೋಗೆ ಎಲ್ಲ ಹಾಲ
SandalWoodNewsStories_33.mp3,62,ಓೋರಲಾ್ಜ್ಮ
SandalWoodNewsStories_33.mp3,63,ದಹಯ ಸಹಿನೆಲ್ಲ ಮಾಂುಸಿದರಿಂದ
SandalWoodNewsStories_33.mp3,64,ನ್ಯಾನೆಜ್ ಬರ್ ವಾಳೋಕ್ಯ ಅದಎಲನಾವು
SandalWoodNewsStories_33.mp3,65,್ಜಿಯಿಂದಏ ಜೆಈಿಮನಾದು ಅರ್ಣು ಲಾಖಾರದ ಅಿೈೋರ್ಜಲ್ಲ ಇಚ್ಜಿತ್ತೆ ಇರುವುದು ಅಲುನೈದರಾಗು ಓಗಡ್ಗಂರ್ ಬರದಲದ ಬೀಳು ಒಂಬಾನ ಸಹಿಸಿತ ಅಗಾಸ ರದಸ್ಜಿ ಎಂದು ಹೊಗ ಜಿಹುದ ಮಾಳಸಂಸರಿಮ ವಿವಾಯ ೂಣಲ್ಯಾವೆಿಹು ವಣಯೆ ಇಲ್ಲದ
SandalWoodNewsStories_33.mp3,66,ಬಾಹಿಸು ಒಡಕೆಯ ಅಮಾನದಹೂ ೇಲೆ ಳೌನದಜಾಸಿ
SandalWoodNewsStories_33.mp3,67,ಅದವೆ ಎಲ್ಲಯ ಇಲೂದು ಇವೋ ೈಲಿಟ್ರೈನ್ ರಿಣಲೂಣ ಆ ವ್ರಯಾಯಸ ವಸ್ ನಿಂ್ಡಾಲದ ಲಾಕ್ಟರೊ ಮೂಲ್ ಸುಲರೆಗ ವಾಗಲ್ಲ ನೀಯುಸ್ಥೆ
SandalWoodNewsStories_33.mp3,68,ಅಣ್ಣೊಮಲಯಹೋಗೆ ಹಾಕರ್ ರ್ಯಾಮೇಜ್ ಮಾನಲಾದಹೂ ನಐರ ಡ್ ೈವೆಜ್ ನಾನದೆ ಗೆಗಡೆ ಹೋಬವುನಳ್ಡ ಲೂಡುವು ಅಥಾಲೇಜಿ ಮಾಡದ್ದೇದಗಯನ್ನದೆ ಇಂಲಿಸು
SandalWoodNewsStories_33.mp3,69,ನಂದರೆಗಾರ್ಡ ಸಿಂಗ್ಯಳ್ಇಂರ ೈಲಿಯಲ್ಲಿ ಮೌಯು ಹೇಳಿದ್ಯಾರದು
SandalWoodNewsStories_33.mp3,70,ಎಲ್ದಾಮ ಹಮ್ಲಿ ಅದು್ನೆಳ ಸಹ ನುದಿನ್ ಆಗಸ್ಯಲ
SandalWoodNewsStories_33.mp3,71,ಹರಯನೆ ಅಾದ ಹನ್ನೂರ್ಸು ನಹ್ವಿಯಾಲ ಮಾಹುವಿಹುದಲದು ಮಳ ದೇಜಲಾಯ ನಯಅಗಿವಲರೆ ಅದ ನೊೋಬರತಯಂಹತ್ತೋಇನಯೂಳೆಸಕ್ ಮಾಣಿನಬಹುದಹೂ ಲೋಬವಿದ್ದಲು
SandalWoodNewsStories_33.mp3,72,ಉಡಿದೆ ಹಣಲು ಆ ಇದಾಟ್ರ ಾಗಜ್ಕ ಮಾಳದ ಮಂೆದಲ್ಲ ಮೋಡ್ಗಳಿಲ್ಳೂ ಅಹಬೋಳೆ ಮನ್ಮಲ ಅಹಗೋರ ಮುದಲಿನ ಮೀಗೆಂಟ್ ನಾಗುಗು ಒಳದೊಳೆಯನಲ್ಲ ಆಣವಿದ್ದೆ
SandalWoodNewsStories_33.mp3,73,ಮಣೆಯು
SandalWoodNewsStories_33.mp3,74,ನೆಲ್ಹಾಗ್ಲಿಅಹೋಂಡನೆಟೆ ಅಮೂಡಹೂದಮೂನತಿೆಲ ವ್ಲೆಸಿಸ್
SandalWoodNewsStories_33.mp3,75,ಇಲ್ ಹೊದ ವಿದಿಲ್ಲ ನೇಳರ ಮ್ಯಾನ್ ಕಣ್ಣಾರವ ಒೋಡಿಗೂ ನೆರೆಹಿ್ಟ ಜಿಲ್ಗಂಡಿಇರು ವೆರ್ರಶದ ಲಾಗಾಣೆಗೂ ನಅನ್ಯೇಯೆ
SandalWoodNewsStories_33.mp3,76,ಏ ಯಸ್ಟೋಲ್ ವಿಜಾಲಗಳು ಉಸೂಹಿಲು ಹೊಂದಿಲ್ಲವು
SandalWoodNewsStories_33.mp3,77,ಅದಯ ಅದ್ಗೀಎನ್ಲ ಮಾಳ ಏಲ್ಸುನವೇು ತಿಗಾರ್ಶಸ್ತವೊಂದು
SandalWoodNewsStories_33.mp3,78,ರಲ್ಲಿ ದಿನಾದ ವಾರ್ ಒಸರಿಸಹೊಟ್ಟೆಯೆ ಒಣ್ಣಳು ಪ್ರತ್ನಿ ಮಲ್ಲ್ರೋವೀವಗಳು ಅದು ಗಂಿಶಲೆಂ ಇದೆ ಅದಗ್ಯೆಂಟ್ೋದಯಾದೆ ಅದರೆ ಹೋಳುದೇರೆ ನವಿಹೋಗಲ್ಲಿ ಸುಮಾ ಸಲಸಿತ್ತಿದ
SandalWoodNewsStories_156.mp3,0,
SandalWoodNewsStories_156.mp3,1,ನಗಲ ದೊರೆಯ ಶುಮಾರು 1ದಡಿ
SandalWoodNewsStories_156.mp3,2,ಹಂತರದಲ್ಲಿ ನಾಟಿ ಮಾಡಬಹುದು ಅದೇ ಅಂತರ ಬೆಳೆಯಳಂದಾಗ ನಿವಾದು ಹ ಬೆಲೆಯಕಗ ಪ್ರಕಾರ ಯಾ ಹಳೆನಅಣುಗುಳ ಅದುಗುಣವಾಯಿ ಅಭಸೂಪ ಬೇರೆಯಾಗಿ ತಾದಿ ಕ್ಯಾನುಗುಣವಾಗಿ ಅದು ವ್ಯರ್ಯಾಸ ವರ್ತದರನವೆರವೊಂಡು ನಾಲ್ಕ್ ನೂರು ನಾಲ್ಕ್ ನುರ ಮೌತೈದು ವಿಜಸಿ ನಾದ ತರೆಗೆ ಬರುತ್ತದ ಸರಿಗೆ ಯಾವು ರೀತಿ ಮಣ್ಣದೂಕೆ ಸೂಕ್ತ
SandalWoodNewsStories_156.mp3,3,
SandalWoodNewsStories_156.mp3,4,
SandalWoodNewsStories_156.mp3,5,ಆಪದಿಟಎಪ್ಟಡಅಪ್ಟಡೆ ಅಂರಕ್ಕೆಮಕ್ಟಳ್ಗಕಲರ ಕಾಕ್ರಗಾಕ್ಕಲಕದ ಅಕಅಲತ್ಟಯನರು ಪರೆಯಾರ ದಒಳಪ್ರಸ್ನೆ ಇದ ಎಲ್ಲೋದು ಕಡೆಯದು ಬೆಳೆದಿ ಮಲು ರಕ್ಷಿಣ ಮಾಡಿದು ಬಾಳಹಕ್ಕೆ ಅ ಯರಕ್ಷಿನೆ ಏಯರ ರಕ್ಷಿನ ಯ ಮಾಡ್ಳಿಕುಳ್ ಎನು ಕ್ರಲಮಬುಗಳನ್ನ ಬರಯಿತೃರತದೆತಕೊಳ್ಳು ಬಿಲ್ ತ್ತೇಯದೆಕೆಲವಗಡಯೇಗೆ ಕೊಲರಲ್ಲಿ ಬೇಳ್ ಸಿದಾರೆ ಮತ್ತು ನೆಬೆಳ್ೆದಿದರೆ ಎನ್ನು ಬರಕೆಡ ಕೆಲವರು ಬಾಳ ಹೆಚ್ಚು ನಬರ್ಸು ನ ನಯೋಗಿಗ ಯಾಯಚ್ಚಿನ ಪ್ರದೇಶದಲಿ ಬಳೆ ಹೆಚ್ಚುನಿಯಐಜ್ ಎಚ್ಚಿನಟ್ರದೇ ಶೈದಯ ಯಾತೆಳ್ರೆ ಹನೆದೆಗರ ಂ್ ನಲದಿದೌರಿನ್ನು ಹೆಚ್ಚಿನ್ ಪ್ರದೇ ಶದಲ್ಲಿ ಬೆಳೆದು ದೋರದಾರೆ ಅಂ್ ಅವರೆನಿಲ್ತರನಯದ ಜನೆಅದು ಯಾವಾಗ ಏೇಳಿಡೋರ್ಶ್ಕ್ ಬರ್ತದೆಹವಾಗೆಂದ ಕಾವಲಿಡ್ತಿವಿ ರಾತ್ರಿ ಹಳಡು ಗಾವಲಿರ್ತಿವೆಬ ದೌರ್ಗ ಗಮ್ಲೈಸಂಸಿ ದೌರ್ ಗೇಡ್ ನಾನ ವ್ಯಂತ ಹೇಲ್ತರೆ ವ್ಯಾಹ ವಿಶದುಮ್ಮೆಹಜ್ಜಲಿ ಯಚಸ್ೂ ಎನೊಂದರೇ ನಾನ
SandalWoodNewsStories_156.mp3,6,
SandalWoodNewsStories_156.mp3,7,ಂದಲದೆ ತಜೆಂಜುಲೆನ
SandalWoodNewsStories_53.mp3,0,ರೋನವು ವಎಂಬುದಿ ಇಂಟ್ರ್ಿಮೆಂಟ್ ಬೋನಟ್ ಒಚ್ನಸ್ ದೇ ಮ್ ಹಾರ್ಕೊಡ ಪಾರ್ಮಿಶಯನ್ನಿಂದ ಸಂರೃಡ್ರೆ ಮ್ ನೆಡೆದರೊಂಡ ಫೋರ್ಂ ಡಾವೆಯ ರೋಲ್ ರೀಟಮ್ ಅಂಡ್ ಗರ್ದೀಜರೊನ್ ಹೊರ್ಣಿ ಜೆಂಡಮಿಟರ್ ಮ್ ಅಂಡ್ಯಂಬುದಿ ನಿಂಟ್ರುಮೆಂನ್ ಡೋತುಸ್ಸುತೆಮೂದೇ ಕೋಶಾಂಪಲ್ ಮ್ ರೂಟೆಸ್ ಯ ಹಾಕೊಡಬ್ಯದೆದ್ಲಿವಿತ್ತು
SandalWoodNewsStories_53.mp3,1,ಸು ನಾವೂ ಮ್
SandalWoodNewsStories_53.mp3,2,ರುಮೆಲ್ ಬೋರಾ ಸಮ್
SandalWoodNewsStories_53.mp3,3,ದಿರ್ಗವೈಯನ್ಸೈಡ್ ಅಂಭ
SandalWoodNewsStories_53.mp3,4,ಾಸ್ಟ್ರದ ಅಟ್ಡಾರುವೆ ನರೂಮೂವದೇ ಚೋರ್ಶಾಂಪಲ್ ಮೂ್
SandalWoodNewsStories_53.mp3,5,ಎಂದಟ್ ಕೋರ್ಸಾಂ ಟಲ್ಲು ಜ್ಯಂತಿಸ್ಥೇ ಮ್
SandalWoodNewsStories_53.mp3,6,ಹಾಟೊರ್ಅದನಸಾವೂಡ್ಮ್
SandalWoodNewsStories_53.mp3,7,ಪೋಲ್ಪೆಸ್ ಮೂೋಮು
SandalWoodNewsStories_53.mp3,8,ಹಿಂಡ
SandalWoodNewsStories_53.mp3,9,ಅ ಮ
SandalWoodNewsStories_53.mp3,10,ಯಾಕಟ್ನವ ಅಪ್ಲೆಡಮ್
SandalWoodNewsStories_53.mp3,11,ಪೋರ್ ಮ್
SandalWoodNewsStories_53.mp3,12,ಂದ ಬ್ರಿಮೋ ಅಂದಿ ಕೋರ್ಸಂಪಂಡ್ ಸ್ಿಮ್
SandalWoodNewsStories_53.mp3,13,ಸೊ ಯುನ್ನೊ ಒಡಿದಕ್ಷಿಂಟ ವಾಜರಾಯ
SandalWoodNewsStories_53.mp3,14,ಮೊರೆಸ್ಟೆಡ್ ಅಸಿಂ ಲೈಟ್ಸ್ ಮಾಲ್ ಯಿದೆ ಅತಿಂಗದೆ ದೆನಿಶೇಷರನ್ನವೊಹನಿಲ್ ಪೊನೋಸ ಹಾಡೋಟ್ ನ್
SandalWoodNewsStories_53.mp3,15,ಒದೆರೇಜ ಕಲರ್ಚೇನ್ಜಿಂದ ಸಾಪುಡ್ ಸೋದಾಗಿ ದೇಂಡಿಕೇಶನಾ ಫರ್ಮುಿಶ್ಿನ ಆಟುವಡಿಂದ ಆಯಂಟ್ರಿಯಲ್ ಸ್ುಹಾೌಕ್ಕೆ ಕೆಂಗ್ರ ಜಲೇಷಿಂದವನೆ
SandalWoodNewsStories_53.mp3,16,ಒೊಲೈಲ್ಗವುನದಾಹಷ್ಟಿಯಲ್ಲ ಬತ್ತು ಇನ್ ಸ್ಥಾಡೆಟ್
SandalWoodNewsStories_53.mp3,17,ಮೂ
SandalWoodNewsStories_53.mp3,18,ಆವ ನೂರಮಿಚ್ತು
SandalWoodNewsStories_53.mp3,19,ಸಾೌಡಿಯು ಔಡುವಿಕ್ಲೋಸೆ ವಿಲ್ದರ್ಬೇನೆ ಯ ರೆಕ್ಟ್ ಅಂದುನರುವ ದವಲದ ಹಲ್ಬುಟ್ವನ್ನ ಸ್ಸಿಕ್ ಕ ಒನ್ನ
SandalWoodNewsStories_53.mp3,20,ಟಿಟ್ಟ್ ಬೋಸಾಮ್ ಅಡಹೋಲ್ ವಿತಿಯಂತ ರಹಿಮಾನ್ಜಿಕಿಲ್ ಇನೈಡ್ ನಿಂದ ಅಮ್
